50000,3031.4441965909291,9522536.8807278648,0.07,0.16,l2,0.21,42.61538887023926
50000,3024.6967214071906,9482311.5077139679,0.07,0.19,l1,0.01,43.00776696205139
50000,3024.7005682068561,9482334.4264628328,0.07,0.19,l1,0.06,43.21753191947937
50000,3024.7044155110493,9482357.3481600042,0.07,0.19,l1,0.11,43.53045296669006
50000,3024.7082633197742,9482380.2728055157,0.07,0.19,l1,0.16,43.42191791534424
50000,3024.7121116330245,9482403.2003993373,0.07,0.19,l1,0.21,42.32851600646973
50000,3024.9968532201106,9484107.0467542429,0.07,0.19,l2,0.01,43.87160801887512
50000,3026.5294931744479,9493265.9997257311,0.07,0.19,l2,0.06,42.176177978515625
50000,3028.1024200120778,9502651.4060778096,0.07,0.19,l2,0.11,43.42374587059021
50000,3029.7073941214521,9512216.52313748,0.07,0.19,l2,0.16,42.973376989364624
50000,3031.3370571270143,9521919.5816493351,0.07,0.19,l2,0.21,45.94271206855774
50000,3294.9681146706598,11160916.526292747,0.01,1,l1,0.001,65.50539994239807
50000,3294.9683420714487,11160917.986043703,0.01,1,l1,0.006,51.8846709728241
50000,3294.9685694724699,11160919.445796246,0.01,1,l1,0.011,51.01836681365967
50000,3294.9687968737185,11160920.905550355,0.01,1,l1,0.016,50.276593923568726
50000,3294.9690242752004,11160922.365306059,0.01,1,l1,0.021,49.78031897544861
50000,3294.969251676916,11160923.825063365,0.01,1,l1,0.026,50.43862199783325
50000,3294.9694790788585,11160925.284822226,0.01,1,l1,0.031,49.52269506454468
50000,3294.969706481033,11160926.744582683,0.01,1,l1,0.036,49.73588585853577
50000,3294.9699338834375,11160928.204344712,0.01,1,l1,0.041,49.25317883491516
50000,3294.9701612860758,11160929.664108336,0.01,1,l1,0.046,48.69475317001343
50000,3294.9716845762805,11160939.434126716,0.01,1,l2,0.001,49.176568031311035
50000,3294.9897559755395,11161055.397932768,0.01,1,l2,0.006,49.1622040271759
50000,3295.0078181621489,11161171.303235587,0.01,1,l2,0.011,49.8694109916687
50000,3295.0258711404485,11161287.150062101,0.01,1,l2,0.016,48.735126972198486
50000,3295.0439149147787,11161402.938439244,0.01,1,l2,0.021,48.86901092529297
50000,3295.0619494894795,11161518.668393975,0.01,1,l2,0.026,49.03873300552368
50000,3295.0799748688855,11161634.339953199,0.01,1,l2,0.031,48.80615282058716
50000,3295.0979910573419,11161749.953143883,0.01,1,l2,0.036,48.49571990966797
50000,3295.1159980591756,11161865.507992908,0.01,1,l2,0.041,49.11014699935913
50000,3295.1339958787271,11161981.004527207,0.01,1,l2,0.046,48.44775199890137
50000,3228.1235143035601,10735701.035647001,0.04,1,l1,0.001,48.47007894515991
50000,3228.1239404994731,10735703.727228388,0.04,1,l1,0.006,48.7013258934021
50000,3228.1243666977743,10735706.418825004,0.04,1,l1,0.011,48.78758788108826
50000,3228.1247928984671,10735709.11043686,0.04,1,l1,0.016,48.910563945770264
50000,3228.1252191015492,10735711.802063955,0.04,1,l1,0.021,49.543391942977905
50000,3228.1256453070218,10735714.49370629,0.04,1,l1,0.026,48.60422897338867
50000,3228.126071514886,10735717.18536387,0.04,1,l1,0.031,48.68777394294739
50000,3228.1264977251376,10735719.877036676,0.04,1,l1,0.036,48.91569185256958
50000,3228.1269239377807,10735722.568724725,0.04,1,l1,0.041,48.8931040763855
50000,3228.1273501528131,10735725.260428006,0.04,1,l1,0.046,48.58702611923218
50000,3228.1468670445347,10735848.629128397,0.04,1,l2,0.001,49.34709286689758
50000,3228.2640235158669,10736589.079527516,0.04,1,l2,0.006,48.896323919296265
50000,3228.3811237087457,10737329.178821728,0.04,1,l2,0.011,48.67448902130127
50000,3228.4981668578516,10738068.922309104,0.04,1,l2,0.016,48.94796895980835
50000,3228.615152204432,10738808.305327397,0.04,1,l2,0.021,48.63238501548767
50000,3228.7320789962514,10739547.323253766,0.04,1,l2,0.026,48.43682312965393
50000,3228.8489464875702,10740285.971504647,0.04,1,l2,0.031,49.51167392730713
50000,3228.9657539390814,10741024.245535368,0.04,1,l2,0.036,48.665629863739014
50000,3229.0825006178802,10741762.140839983,0.04,1,l2,0.041,48.93150186538696
50000,3229.1991857974267,10742499.652951038,0.04,1,l2,0.046,48.65645885467529
50000,3206.1548736852155,10596644.13945641,0.07,1,l1,0.001,48.75012183189392
50000,3206.1552388794789,10596646.453553069,0.07,1,l1,0.006,49.09022092819214
50000,3206.1556040784776,10596648.767679183,0.07,1,l1,0.011,49.6696240901947
50000,3206.1559692822202,10596651.081834812,0.07,1,l1,0.016,48.41752505302429
50000,3206.1563344906958,10596653.396019885,0.07,1,l1,0.021,48.71533489227295
50000,3206.156699703909,10596655.710234433,0.07,1,l1,0.026,48.64075493812561
50000,3206.1570649218593,10596658.024478452,0.07,1,l1,0.031,48.61782193183899
50000,3206.1574301445498,10596660.338751961,0.07,1,l1,0.036,48.65887904167175
50000,3206.1577953719766,10596662.653054936,0.07,1,l1,0.041,48.69458889961243
50000,3206.1581606041404,10596664.967387382,0.07,1,l1,0.046,49.640838861465454
50000,3206.1838147620083,10596828.391180342,0.07,1,l2,0.001,48.76967811584473
50000,3206.3291774083168,10597753.716721816,0.07,1,l2,0.006,48.561346769332886
50000,3206.4750199177493,10598681.921805868,0.07,1,l2,0.011,48.4887421131134
50000,3206.6213329342454,10599612.949846666,0.07,1,l2,0.016,48.48413610458374
50000,3206.7681072042583,10600546.744876815,0.07,1,l2,0.021,48.60976982116699
50000,3206.915333575776,10601483.251541425,0.07,1,l2,0.026,48.802403926849365
50000,3207.0630029973195,10602422.415091973,0.07,1,l2,0.031,49.54441785812378
50000,3207.2111065169674,10603364.181380382,0.07,1,l2,0.036,48.831827878952026
50000,3207.3596352813775,10604308.496853082,0.07,1,l2,0.041,48.53532004356384
50000,3207.5085805348367,10605255.308545191,0.07,1,l2,0.046,48.81545686721802
50000,3199.1068706055444,10551399.494188461,0.1,1,l1,0.001,48.76954913139343
50000,3199.1071492804208,10551401.281857166,0.1,1,l1,0.006,48.36506199836731
50000,3199.1074279617505,10551403.069565702,0.1,1,l1,0.011,48.940239906311035
50000,3199.1077066495309,10551404.857314046,0.1,1,l1,0.016,49.42888307571411
50000,3199.1079853437632,10551406.645102212,0.1,1,l1,0.021,48.702728033065796
50000,3199.1082640444506,10551408.432930212,0.1,1,l1,0.026,48.67815709114075
50000,3199.1085427515864,10551410.220798012,0.1,1,l1,0.031,48.657668113708496
50000,3199.10882146518,10551412.008705663,0.1,1,l1,0.036,48.675899028778076
50000,3199.1091001852196,10551413.796653101,0.1,1,l1,0.041,48.8500759601593
50000,3199.1093789117122,10551415.584640358,0.1,1,l1,0.046,48.88300895690918
50000,3199.1307349082936,10551555.203646891,0.1,1,l2,0.001,49.67389392852783
50000,3199.2513516248578,10552341.653779902,0.1,1,l2,0.006,48.502418994903564
50000,3199.373639354721,10553138.155412495,0.1,1,l2,0.011,48.375004053115845
50000,3199.4975668041343,10553944.519104283,0.1,1,l2,0.016,49.00824284553528
50000,3199.6231031137695,10554760.55806276,0.1,1,l2,0.021,48.73126697540283
50000,3199.7502178531031,10555586.088108134,0.1,1,l2,0.026,48.709429025650024
50000,3199.8788810149158,10556420.927638987,0.1,1,l2,0.031,48.621273040771484
50000,3200.009063009813,10557264.897597969,0.1,1,l2,0.036,48.68096995353699
50000,3200.1407346608562,10558117.821438365,0.1,1,l2,0.041,49.10567784309387
50000,3200.273867198212,10558979.525090666,0.1,1,l2,0.046,48.9712929725647
100000,3093.093697628221,9718371.9938633088,0.01,1,l1,0.001,91.98058009147644
100000,3093.0939330979991,9718373.4288621787,0.01,1,l1,0.006,77.467365026474
100000,3093.0941685680168,9718374.8638626225,0.01,1,l1,0.011,77.10883784294128
100000,3093.0944040382774,9718376.2988646477,0.01,1,l1,0.016,74.88649106025696
100000,3093.0946395087808,9718377.7338682674,0.01,1,l1,0.021,76.0067548751831
100000,3093.0948749795252,9718379.168873461,0.01,1,l1,0.026,75.06995892524719
100000,3093.0951104505089,9718380.6038802303,0.01,1,l1,0.031,76.04301190376282
100000,3093.0953459217362,9718382.0388885923,0.01,1,l1,0.036,75.59148907661438
100000,3093.0955813932069,9718383.473898543,0.01,1,l1,0.041,74.50047707557678
100000,3093.0958168649177,9718384.9089100696,0.01,1,l1,0.046,75.76100587844849
100000,3093.0973337583059,9718394.1467336155,0.01,1,l2,0.001,75.18969392776489
100000,3093.1157442380004,9718506.3121170104,0.01,1,l2,0.006,74.51470017433167
100000,3093.1341453203631,9718618.4209095519,0.01,1,l2,0.011,75.47908592224121
100000,3093.1525370098348,9718730.4731372856,0.01,1,l2,0.016,74.68277907371521
100000,3093.1709193108545,9718842.4688262679,0.01,1,l2,0.021,74.07085800170898
100000,3093.1892922278653,9718954.4080025665,0.01,1,l2,0.026,75.3782410621643
100000,3093.2076557653031,9719066.2906922176,0.01,1,l2,0.031,75.3029670715332
100000,3093.2260099276109,9719178.1169212945,0.01,1,l2,0.036,74.48064088821411
100000,3093.244354719222,9719289.8867158126,0.01,1,l2,0.041,74.91908693313599
100000,3093.2626901445747,9719401.6001018248,0.01,1,l2,0.046,74.07432198524475
100000,3024.8954393113163,9307171.0711261574,0.04,1,l1,0.001,73.7644190788269
100000,3024.8958821773367,9307173.7162355538,0.04,1,l1,0.006,75.27878308296204
100000,3024.8963250458637,9307176.3613602016,0.04,1,l1,0.011,75.6566309928894
100000,3024.8967679168932,9307179.0065000653,0.04,1,l1,0.016,75.13260412216187
100000,3024.8972107904287,9307181.6516551692,0.04,1,l1,0.021,74.08602595329285
100000,3024.8976536664695,9307184.296825517,0.04,1,l1,0.026,74.90726780891418
100000,3024.898096545016,9307186.942011103,0.04,1,l1,0.031,73.37853908538818
100000,3024.8985394260626,9307189.5872118957,0.04,1,l1,0.036,74.50349402427673
100000,3024.8989823096153,9307192.232427923,0.04,1,l1,0.041,73.7675609588623
100000,3024.8994251956774,9307194.8776592128,0.04,1,l1,0.046,73.66244316101074
100000,3024.9193301128062,9307313.7961342037,0.04,1,l2,0.001,73.71253418922424
100000,3025.0391915411615,9308029.8646471016,0.04,1,l2,0.006,73.45248007774353
100000,3025.1589933286132,9308745.5937558301,0.04,1,l2,0.011,73.7367057800293
100000,3025.2787347056797,9309460.9789120927,0.04,1,l2,0.016,74.9247510433197
100000,3025.3984149095209,9310176.0156059619,0.04,1,l2,0.021,73.70863103866577
100000,3025.5180331838937,9310890.6993656456,0.04,1,l2,0.026,74.3150680065155
100000,3025.6375887791269,9311605.025757324,0.04,1,l2,0.031,74.05359888076782
100000,3025.7570809520644,9312318.9903848208,0.04,1,l2,0.036,73.82086300849915
100000,3025.8765089660242,9313032.5888894051,0.04,1,l2,0.041,74.94178915023804
100000,3025.9958720907666,9313745.8169495668,0.04,1,l2,0.046,73.93178415298462
100000,3002.3629594335371,9172706.3372738324,0.07,1,l1,0.001,74.48277592658997
100000,3002.3633406657809,9172708.6101374403,0.07,1,l1,0.006,73.98446702957153
100000,3002.3637219029974,9172710.8830305375,0.07,1,l1,0.011,74.53621506690979
100000,3002.3641031451798,9172713.1559530813,0.07,1,l1,0.016,73.84597992897034
100000,3002.3644843923303,9172715.4289050996,0.07,1,l1,0.021,74.59052801132202
100000,3002.3648656444511,9172717.7018865775,0.07,1,l1,0.026,74.84561896324158
100000,3002.3652469015374,9172719.9748975113,0.07,1,l1,0.031,74.1691210269928
100000,3002.3656281635972,9172722.2479379363,0.07,1,l1,0.036,75.01575493812561
100000,3002.3660094306206,9172724.5210078005,0.07,1,l1,0.041,73.76358890533447
100000,3002.3663907026184,9172726.7941071596,0.07,1,l1,0.046,74.66045093536377
100000,3002.3927778099546,9172884.4970883876,0.07,1,l2,0.001,75.08872103691101
100000,3002.5425417638385,9173779.2646834943,0.07,1,l2,0.006,76.47965502738953
100000,3002.692783458695,9174676.817915557,0.07,1,l2,0.011,74.02671098709106
100000,3002.8434934376201,9175577.1020531692,0.07,1,l2,0.016,74.63636803627014
100000,3002.9946623476831,9176480.0629631486,0.07,1,l2,0.021,75.09799385070801
100000,3003.1462809388986,9177385.6471046228,0.07,1,l2,0.026,75.51450204849243
100000,3003.2983400632315,9178293.8015232217,0.07,1,l2,0.031,74.35893893241882
100000,3003.4508306736143,9179204.473845426,0.07,1,l2,0.036,73.27873110771179
100000,3003.6037438229314,9180117.6122726388,0.07,1,l2,0.041,75.24580597877502
100000,3003.7570706630677,9181033.1655757092,0.07,1,l2,0.046,75.1978690624237
100000,2995.0700192554973,9128963.2765977439,0.1,1,l1,0.001,73.82377004623413
100000,2995.0703118287252,9128965.0308685936,0.1,1,l1,0.006,74.40028190612793
100000,2995.0706044087265,9128966.7851792686,0.1,1,l1,0.011,74.67889404296875
100000,2995.0708969954962,9128968.5395297538,0.1,1,l1,0.016,75.67091798782349
100000,2995.0711895890317,9128970.2939200196,0.1,1,l1,0.021,74.3389060497284
100000,2995.071482189338,9128972.0483501069,0.1,1,l1,0.026,74.51441812515259
100000,2995.071774796414,9128973.8028200027,0.1,1,l1,0.031,73.62820410728455
100000,2995.0720674102568,9128975.5573296901,0.1,1,l1,0.036,75.30360221862793
100000,2995.072360030867,9128977.3118791766,0.1,1,l1,0.041,73.90344715118408
100000,2995.0726526582453,9128979.0664684642,0.1,1,l1,0.046,74.02311110496521
100000,2995.0949143488856,9129113.8125278838,0.1,1,l2,0.001,73.34232115745544
100000,2995.2207032685978,9129874.1616126336,0.1,1,l2,0.006,74.7222261428833
100000,2995.3481701739856,9130644.2334558759,0.1,1,l2,0.011,73.80338501930237
100000,2995.4772833939087,9131423.8448294736,0.1,1,l2,0.016,73.8931839466095
100000,2995.6080116981097,9132212.8150662445,0.1,1,l2,0.021,74.85981893539429
100000,2995.740324291527,9133010.9660261013,0.1,1,l2,0.026,74.00563097000122
100000,2995.8741908086686,9133818.1220626179,0.1,1,l2,0.031,74.57571911811829
100000,2996.0095813080688,9134634.1099900808,0.1,1,l2,0.036,73.62026906013489
100000,2996.1464662668013,9135458.7590509448,0.1,1,l2,0.041,72.34741020202637
100000,2996.2848165750584,9136291.9008836597,0.1,1,l2,0.046,71.80152893066406
tiny_processed,1152.2048052976229,1367991.0834753842,0.001,1,,0,36.82348394393921
tiny_processed,1013.5348225583084,1070778.6032182861,0.011,1,,0,24.323024034500122
tiny_processed,905.08606496971208,865447.21938661393,0.021,1,,0,25.61573100090027
tiny_processed,821.72487595209623,723713.16961706546,0.031,1,,0,23.222207069396973
tiny_processed,758.86801281334738,625957.20616114617,0.041,1,,0,23.57564902305603
tiny_processed,712.42365158683049,558583.53522763995,0.051,1,,0,22.337454795837402
tiny_processed,678.81258060091648,512179.69646947348,0.061,1,,0,22.815419912338257
tiny_processed,655.00396557323643,480235.73317879456,0.071,1,,0,22.783420085906982
tiny_processed,638.50555437843002,458253.53425196151,0.081,1,,0,26.640963792800903
tiny_processed,627.31655039023974,443128.1026821683,0.091,1,,0,25.774804830551147
50000,3300.3940549554545,11016195.109499868,0.001,0.01,l1,0.001,174.21253514289856
50000,3300.3940832265325,11016195.294321699,0.001,0.01,l1,0.006,43.48137092590332
50000,3300.3941114976137,11016195.479143541,0.001,0.01,l1,0.011,42.316452980041504
50000,3300.3941397686976,11016195.663965415,0.001,0.01,l1,0.016,41.42822003364563
50000,3300.3941680397829,11016195.848787297,0.001,0.01,l1,0.021,52.115416049957275
50000,3300.3941963108709,11016196.033609197,0.001,0.01,l1,0.026,41.127638816833496
50000,3300.3942245819608,11016196.218431111,0.001,0.01,l1,0.031,40.5624520778656
50000,3300.3942528530547,11016196.403253051,0.001,0.01,l1,0.036,39.99626898765564
50000,3300.3942811241504,11016196.588075006,0.001,0.01,l1,0.041,46.33227205276489
50000,3300.3943093952503,11016196.772896986,0.001,0.01,l1,0.046,52.68655610084534
50000,3300.3941006827072,11016195.408424625,0.001,0.01,l2,0.001,40.4173059463501
50000,3300.3943575803651,11016197.087807009,0.001,0.01,l2,0.006,39.85270690917969
50000,3300.3946144618994,11016198.767084142,0.001,0.01,l2,0.011,39.68976187705994
50000,3300.3948713273094,11016200.446256015,0.001,0.01,l2,0.016,39.52579998970032
50000,3300.3951281765935,11016202.125322621,0.001,0.01,l2,0.021,61.44954299926758
50000,3300.3953850097555,11016203.804283977,0.001,0.01,l2,0.026,39.645787954330444
50000,3300.3956418267944,11016205.48314009,0.001,0.01,l2,0.031,39.84367895126343
50000,3300.3958986277112,11016207.161890954,0.001,0.01,l2,0.036,39.72264909744263
50000,3300.3961554125117,11016208.840536611,0.001,0.01,l2,0.041,39.67703604698181
50000,3300.39641218119,11016210.51907702,0.001,0.01,l2,0.046,39.98147797584534
50000,3300.3869125454562,11016128.803481825,0.001,0.04,l1,0.001,63.29321885108948
50000,3300.3869408158344,11016128.988296989,0.001,0.04,l1,0.006,40.4954879283905
50000,3300.386969086212,11016129.17311215,0.001,0.04,l1,0.011,40.361932039260864
50000,3300.3869973565961,11016129.357927354,0.001,0.04,l1,0.016,40.4290189743042
50000,3300.3870256269815,11016129.542742567,0.001,0.04,l1,0.021,40.08335208892822
50000,3300.3870538973688,11016129.72755779,0.001,0.04,l1,0.026,40.29151105880737
50000,3300.3870821677601,11016129.912373047,0.001,0.04,l1,0.031,64.73854088783264
50000,3300.3871104381519,11016130.097188313,0.001,0.04,l1,0.036,40.19808101654053
50000,3300.3871387085469,11016130.282003593,0.001,0.04,l1,0.041,40.40370988845825
50000,3300.3871669789451,11016130.466818897,0.001,0.04,l1,0.046,39.93958282470703
50000,3300.3869579287084,11016129.100347964,0.001,0.04,l2,0.001,40.20740103721619
50000,3300.387213105776,11016130.769431297,0.001,0.04,l2,0.006,40.434250831604004
50000,3300.3874682668925,11016132.438410435,0.001,0.04,l2,0.011,65.30026006698608
50000,3300.3877234120541,11016134.10728536,0.001,0.04,l2,0.016,39.91903901100159
50000,3300.3879785412646,11016135.776056092,0.001,0.04,l2,0.021,40.10390090942383
50000,3300.3882336545234,11016137.44472263,0.001,0.04,l2,0.026,40.54800081253052
50000,3300.3884887518361,11016139.113285001,0.001,0.04,l2,0.031,40.11039400100708
50000,3300.3887438331976,11016140.781743189,0.001,0.04,l2,0.036,40.21033692359924
50000,3300.3889988986134,11016142.450097214,0.001,0.04,l2,0.041,68.99625396728516
50000,3300.389253948083,11016144.118347082,0.001,0.04,l2,0.046,40.35744285583496
50000,3300.3651007324988,11016014.968090756,0.001,0.07,l1,0.001,40.890411138534546
50000,3300.3651290007501,11016015.152893284,0.001,0.07,l1,0.006,40.43450212478638
50000,3300.3651572690019,11016015.337695815,0.001,0.07,l1,0.011,40.749383211135864
50000,3300.3651855372577,11016015.522498373,0.001,0.07,l1,0.016,40.55842208862305
50000,3300.3652138055159,11016015.707300952,0.001,0.07,l1,0.021,52.82755184173584
50000,3300.3652420737753,11016015.892103536,0.001,0.07,l1,0.026,58.57120990753174
50000,3300.3652703420385,11016016.076906145,0.001,0.07,l1,0.031,40.549680948257446
50000,3300.3652986103052,11016016.261708781,0.001,0.07,l1,0.036,40.756428956985474
50000,3300.3653268785738,11016016.446511436,0.001,0.07,l1,0.041,40.619308948516846
50000,3300.365355146846,11016016.631314108,0.001,0.07,l1,0.046,40.8701171875
50000,3300.3651462790504,11016015.26578154,0.001,0.07,l2,0.001,40.60250115394592
50000,3300.3654022704686,11016016.938975368,0.001,0.07,l2,0.006,68.10076689720154
50000,3300.3656582459089,11016018.612064885,0.001,0.07,l2,0.011,40.42920899391174
50000,3300.3659142053666,11016020.285050068,0.001,0.07,l2,0.016,40.579054832458496
50000,3300.3661701488513,11016021.957930982,0.001,0.07,l2,0.021,40.898053884506226
50000,3300.3664260763589,11016023.630707577,0.001,0.07,l2,0.026,40.42574191093445
50000,3300.3666819878918,11016025.303379897,0.001,0.07,l2,0.031,40.450674057006836
50000,3300.3669378834529,11016026.975947941,0.001,0.07,l2,0.036,41.125962018966675
50000,3300.3671937630397,11016028.648411701,0.001,0.07,l2,0.041,76.03096199035645
50000,3300.3674496266563,11016030.320771204,0.001,0.07,l2,0.046,40.53684091567993
50000,3300.393586287556,11016206.133141438,0.001,0.1,l1,0.001,40.88544797897339
50000,3300.3936145585089,11016206.317963693,0.001,0.1,l1,0.006,41.057307958602905
50000,3300.3936428294669,11016206.502785979,0.001,0.1,l1,0.011,40.925126791000366
50000,3300.393671100423,11016206.687608261,0.001,0.1,l1,0.016,41.15297198295593
50000,3300.3936993713855,11016206.872430578,0.001,0.1,l1,0.021,40.95082688331604
50000,3300.3937276423485,11016207.057252904,0.001,0.1,l1,0.026,71.09962701797485
50000,3300.3937559133133,11016207.242075246,0.001,0.1,l1,0.031,41.09246301651001
50000,3300.3937841842826,11016207.426897608,0.001,0.1,l1,0.036,41.16779088973999
50000,3300.3938124552551,11016207.611720001,0.001,0.1,l1,0.041,41.07618308067322
50000,3300.3938407262285,11016207.796542395,0.001,0.1,l1,0.046,40.78372812271118
50000,3300.3936315444785,11016206.428938,0.001,0.1,l2,0.001,41.01089286804199
50000,3300.3938860905,11016208.092680734,0.001,0.1,l2,0.006,40.92122507095337
50000,3300.3941406206372,11016209.756319759,0.001,0.1,l2,0.011,71.91974806785583
50000,3300.3943951348933,11016211.419855101,0.001,0.1,l2,0.016,40.7611129283905
50000,3300.3946496332646,11016213.083286725,0.001,0.1,l2,0.021,41.009239196777344
50000,3300.3949041157548,11016214.74661467,0.001,0.1,l2,0.026,41.11418294906616
50000,3300.3951585823643,11016216.409838926,0.001,0.1,l2,0.031,40.998335123062134
50000,3300.3954130330917,11016218.072959492,0.001,0.1,l2,0.036,61.01962494850159
50000,3300.3956674679439,11016219.735976407,0.001,0.1,l2,0.041,41.06076502799988
50000,3300.3959218869159,11016221.398889648,0.001,0.1,l2,0.046,40.76940703392029
50000,3300.3898834664978,11016171.896939162,0.001,0.13,l1,0.001,41.45960998535156
50000,3300.3899117371207,11016172.081758147,0.001,0.13,l1,0.006,41.16157603263855
50000,3300.3899400077453,11016172.266577151,0.001,0.13,l1,0.011,41.00045204162598
50000,3300.3899682783717,11016172.451396167,0.001,0.13,l1,0.016,41.68575191497803
50000,3300.3899965490032,11016172.636215221,0.001,0.13,l1,0.021,48.707464933395386
50000,3300.3900248196355,11016172.821034271,0.001,0.13,l1,0.026,68.31072902679443
50000,3300.3900530902711,11016173.005853346,0.001,0.13,l1,0.031,41.17918801307678
50000,3300.3900813609098,11016173.190672452,0.001,0.13,l1,0.036,41.05918502807617
50000,3300.3901096315508,11016173.375491567,0.001,0.13,l1,0.041,41.510091066360474
50000,3300.3901379021931,11016173.560310692,0.001,0.13,l1,0.046,41.61912298202515
50000,3300.3899286908772,11016172.192605639,0.001,0.13,l2,0.001,41.38932394981384
50000,3300.390183073886,11016173.855694886,0.001,0.13,l2,0.006,48.35881209373474
50000,3300.3904374410386,11016175.518680593,0.001,0.13,l2,0.011,63.101511001586914
50000,3300.3906917923327,11016177.181562742,0.001,0.13,l2,0.016,41.53292894363403
50000,3300.3909461277735,11016178.844341367,0.001,0.13,l2,0.021,41.05765891075134
50000,3300.3912004473577,11016180.507016452,0.001,0.13,l2,0.026,41.23710107803345
50000,3300.391454751089,11016182.169588011,0.001,0.13,l2,0.031,41.06591200828552
50000,3300.3917090389705,11016183.832056068,0.001,0.13,l2,0.036,41.28744196891785
50000,3300.3919633110008,11016185.494420614,0.001,0.13,l2,0.041,52.88955807685852
50000,3300.392217567181,11016187.156681659,0.001,0.13,l2,0.046,61.183634996414185
50000,3300.3878469117581,11016161.180351833,0.001,0.16,l1,0.001,41.43517518043518
50000,3300.3878751822035,11016161.365169769,0.001,0.16,l1,0.006,41.53294396400452
50000,3300.3879034526485,11016161.549987722,0.001,0.16,l1,0.011,41.45673608779907
50000,3300.3879317230981,11016161.734805692,0.001,0.16,l1,0.016,41.92243409156799
50000,3300.3879599935499,11016161.919623684,0.001,0.16,l1,0.021,41.68690896034241
50000,3300.3879882640022,11016162.104441684,0.001,0.16,l1,0.026,41.70701193809509
50000,3300.3880165344622,11016162.289259728,0.001,0.16,l1,0.031,78.19158816337585
50000,3300.3880448049204,11016162.474077767,0.001,0.16,l1,0.036,41.58771586418152
50000,3300.3880730753854,11016162.658895846,0.001,0.16,l1,0.041,41.55203199386597
50000,3300.3881013458486,11016162.843713924,0.001,0.16,l1,0.046,41.89780521392822
50000,3300.3878921913083,11016161.476366904,0.001,0.16,l2,0.001,41.86655902862549
50000,3300.388146849964,11016163.141197922,0.001,0.16,l2,0.006,41.482475996017456
50000,3300.3884014927307,11016164.805925187,0.001,0.16,l2,0.011,41.792208194732666
50000,3300.3886561196086,11016166.470548695,0.001,0.16,l2,0.016,71.86327409744263
50000,3300.3889107305977,11016168.135068459,0.001,0.16,l2,0.021,42.18229389190674
50000,3300.3891653257037,11016169.799484488,0.001,0.16,l2,0.026,43.004003047943115
50000,3300.3894199049219,11016171.463796783,0.001,0.16,l2,0.031,60.31028199195862
50000,3300.3896744682547,11016173.128005343,0.001,0.16,l2,0.036,44.48686695098877
50000,3300.3899290157087,11016174.792110212,0.001,0.16,l2,0.041,45.27001976966858
50000,3300.3901835472761,11016176.456111345,0.001,0.16,l2,0.046,43.752846002578735
50000,3300.3928847415068,11016193.234537821,0.001,0.19,l1,0.001,43.59893298149109
50000,3300.3929130124257,11016193.419359069,0.001,0.19,l1,0.006,43.41590690612793
50000,3300.3929412833472,11016193.604180347,0.001,0.19,l1,0.011,44.16164207458496
50000,3300.3929695542729,11016193.789001647,0.001,0.19,l1,0.016,43.89601707458496
50000,3300.3929978251995,11016193.973822961,0.001,0.19,l1,0.021,78.5190920829773
50000,3300.3930260961301,11016194.1586443,0.001,0.19,l1,0.026,43.609992027282715
50000,3300.393054367064,11016194.343465662,0.001,0.19,l1,0.031,43.8610200881958
50000,3300.3930826379983,11016194.528287027,0.001,0.19,l1,0.036,44.17403292655945
50000,3300.3931109089367,11016194.713108419,0.001,0.19,l1,0.041,44.32641386985779
50000,3300.3931391798783,11016194.897929832,0.001,0.19,l1,0.046,43.07752299308777
50000,3300.3929300581613,11016193.530754145,0.001,0.19,l2,0.001,43.36179995536804
50000,3300.3931849028022,11016195.196594691,0.001,0.19,l2,0.006,76.73778820037842
50000,3300.3934397315288,11016196.862331335,0.001,0.19,l2,0.011,43.30605101585388
50000,3300.3936945443429,11016198.527964083,0.001,0.19,l2,0.016,43.154500007629395
50000,3300.3939493412463,11016200.193492966,0.001,0.19,l2,0.021,43.257683992385864
50000,3300.394204122239,11016201.858917968,0.001,0.19,l2,0.026,42.732598066329956
50000,3300.3944588873228,11016203.524239112,0.001,0.19,l2,0.031,42.670105934143066
50000,3300.3947136365009,11016205.189456398,0.001,0.19,l2,0.036,54.695513010025024
50000,3300.3949683697656,11016206.854569802,0.001,0.19,l2,0.041,66.94805788993835
50000,3300.3952230871319,11016208.519579412,0.001,0.19,l2,0.046,43.14019703865051
50000,3258.7587347032659,10745705.831256043,0.011,0.01,l1,0.001,40.80337190628052
50000,3258.7589757731471,10745707.387410248,0.011,0.01,l1,0.006,40.87242603302002
50000,3258.7592168433057,10745708.943566354,0.011,0.01,l1,0.011,41.91694617271423
50000,3258.7594579137372,10745710.499724334,0.011,0.01,l1,0.016,40.662660121917725
50000,3258.7596989844437,10745712.055884203,0.011,0.01,l1,0.021,56.07815599441528
50000,3258.7599400554218,10745713.61204594,0.011,0.01,l1,0.026,62.99585795402527
50000,3258.7601811266759,10745715.168209571,0.011,0.01,l1,0.031,40.76288390159607
50000,3258.7604221982024,10745716.724375067,0.011,0.01,l1,0.036,42.00143885612488
50000,3258.760663270004,10745718.280542463,0.011,0.01,l1,0.041,39.9104208946228
50000,3258.7609043420789,10745719.836711733,0.011,0.01,l1,0.046,41.24190092086792
50000,3258.762891952164,10745732.666369025,0.011,0.01,l2,0.001,40.505022048950195
